"extid","barcode"
"010665","5011546424491"
"010731","5000347078033"
"010807","5023887000173"
"010906","5011546415468"
"011002","5000137453903"
"011309","3068320040103"
"011408","5035735163930"
"011804","87248715"
"011893","8710900061033"
"011925","5010933012075"
"012054","5000143301007"
"012153","5000264002272"
"012416","5024576000108"
"012504","5000104020718"
"013435","4600659010854"
"013468","5021664013491"
"013743","5010459001263"
"013907","5449000133373"
"014003","5449000011527"
"014058","5449000000286"
"014201","5449000000439"
"014256","5449000053879"
"014300","5449000010711"
"014355","5449000053893"
"014377","5012686074409"
"014553","5449000053909"
"015000","5021664015044"
"015109","3057640100178"
"015231","5000347060496"
"015253","87177756"
"015352","5010102003439"
"015505","5000157024671"
"015703","5000159409865"
"016106","5021664016140"
"016151","50973613"
"016205","50973620"
"016250","50974009"
"016458","6001048003194"
"016656","50939886"
"016809","5010314101015"
"017509","8720400000210"
"017707","5010102003507"
"018209","8410655000416"
"020228","3179730010799"
"020349","5027876053416"
"020460","4014400903744"
"020581","4015400021513"
"020613","5010605910012"
"020866","4009367220805"
"020909","4009367220812"
"021005","5034660518105"
"021281","3334751007214"
"021346","3334751007009"
"021401","40331638"
"021478","9311043040498"
"021609","5010019640260"
"021665","9311043000379"
"022002","3049610004104"
"022497","5010067306101"
"022563","5010067306705"
"022903","5000354800016"
"023108","5012686009807"
"023119","5000354800115"
"023190","5010578004022"
"023196","5010578006088"
"023207","3219820000078"
"023263","3219820000634"
"023324","5000241009119"
"023696","5000373083490"
"023776","5032824000688"
"023808","5010578003155"
"023809","5027776120010"
"023882","5000178002832"
"023987","5000242103755"
"023997","5000242100723"
"024007","5000242104004"
"024013","5000242103724"
"024015","5000242103700"
"024079","5000242100945"
"024122","5000242103656"
"024127","50431748"
"024263","5060049461663"
"024405","5021975000012"
"024406","5021975000029"
"024446","5000159314985"
"024469","5000187104886"
"024470","5000187104909"
"024497","5038562000355"
"024557","5390605004127"
"024559","5390605004134"
"024561","5390605004110"
"024656","5000165052505"
"024701","5000178101948"
"024807","5000128490856"
"024808","5000128490863"
"024811","5000242104103"
"024835","74472061487"
"024864","87000652293"
"024952","87000006904"
"024988","8710866001548"
"025180","5010478900998"
"025508","5000171050656"
"025706","5000171032959"
"026451","3043700103814"
"026637","5413149702295"
"027216","5000231050817"
"027272","5000231037474"
"027470","4001686520611"
"027711","9300727508140"
"027755","3262151001757"
"027777","9300727513137"
"027799","3219820000658"
"028532","5034660501725"
"028707","3076826666352"
"028862","5032678000636"
"029090","4016500011206"
"030243","5034660502340"
"031163","50412044"
"031228","50412037"
"031273","50412051"
"033387","5000426112177"
"033705","5010017030773"
"034108","5000143455007"
"034713","8710900061095"
"034724","5029053010458"
"035248","5035766180746"
"036267","5025898000975"
"036849","5010599007279"
"036926","5010599007293"
"036982","5010599007576"
"037594","5010186014031"
"037659","5449000133380"
"037671","50457137"
"037682","21296135146"
"037880","5010102105379"
"037901","5449000133434"
"038249","5000382006046"
"038250","5449000133410"
"040312","5000168002309"
"040356","5050083090318"
"040367","5000168001104"
"040697","5000328238722"
"040983","5010105706078"
"041023","5017974003369"
"041265","5000393045058"
"041331","5000393045072"
"041661","3334751007221"
"041726","3334751007085"
"042042","5000393995827"
"042053","5201003110702"
"042163","5024576010008"
"042338","5010123711276"
"042790","5012035912376"
"042822","5012035912383"
"044222","4002359640445"
"045043","5000146054283"
"045218","50237555"
"045450","87248661"
"045504","50434633"
"045658","50434640"
"046732","5010677554503"
"046743","5010677551618"
"047102","50213610"
"047146","5010103928496"
"047157","5010284100056"
"047256","8720400000425"
"047366","5032538070410"
"047607","50143894"
"047652","50143856"
"047751","50143818"
"048253","5000143521023"
"048307","5000143521030"
"048604","5000143626001"
"048802","5000143604009"
"049304","8723900103535"
"049524","54492653"
"049788","50198252"
"049799","50198276"
"049810","50198771"
"049865","5034660502708"
"049920","5000204887150"
"050151","5010677916004"
"050360","5010478385023"
"050557","5010677936002"
"050865","8000570005056"
"051059","5010038045091"
"051455","5010494450309"
"051620","3057640319648"
"052056","5010327400037"
"052090","54493957"
"052452","7613031579310"
"052715","5010038011096"
"052902","5011898001210"
"053008","5000426171631"
"053107","50251018"
"053206","5011898003016"
"053251","50249473"
"053295","84196033"
"053305","50249480"
"053350","50426171"
"053954","50426454"
"054852","50189779"
"054906","50189137"
"055024","5000189273573"
"056296","50434619"
"056472","3065890064294"
"057057","5032824000350"
"057058","5010155000225"
"057060","50224159"
"057065","5099417010684"
"057082","5020760480169"
"057149","5011069085797"
"057151","5011069085650"
"057203","5000187000300"
"057210","5016790008008"
"057223","5000242106206"
"057237","5099556004421"
"057239","5099556004513"
"057250","5000295120488"
"057256","5410146406980"
"057377","38900790899"
"057379","38900775063"
"057393","5000165032354"
"057394","50165155"
"057405","5032824002880"
"057406","5032824002866"
"057407","5032824002873"
"057408","5032824002842"
"057409","5032824002859"
"057434","5000178103096"
"057436","5022313783512"
"057466","5390003006341"
"057467","5390003006419"
"057487","5000178103072"
"057491","5449000042101"
"057493","5032824002897"
"057494","5032824002903"
"057495","5032824002927"
"057496","5032824002910"
"057524","5010003000131"
"057525","5010003054226"
"057526","5010003000339"
"057527","5010003003026"
"057536","5060041030843"
"057537","5060041030881"
"057538","5060041030904"
"057540","5000242100488"
"057541","5000242101478"
"057542","5000242101393"
"057545","5060041030362"
"057547","5024819081062"
"057549","5024819055063"
"057551","5024819075160"
"057553","5024819055117"
"057556","50241255"
"057586","5011038132996"
"057608","5074472290016"
"057610","5074472088255"
"057627","5032824002545"
"057628","5032824002552"
"057630","5011069092061"
"057631","5011069092047"
"057632","5000187005428"
"057633","5000187100093"
"057634","5000187003059"
"057635","5000187002717"
"057637","5000178100033"
"057638","5000178008674"
"057640","50242108"
"057641","50242030"
"057642","50242023"
"057643","5000187005671"
"057644","5000187005466"
"057651","5025500111458"
"057653","5011069085537"
"057667","5000332508552"
"057668","5000332508514"
"057677","5021427000133"
"057679","5021427000157"
"057686","5000295124301"
"057687","5000242106695"
"057689","5000242106671"
"057691","42117797"
"057693","4025500111038"
"057709","5032824001982"
"057713","5000242103731"
"057721","5060049461670"
"057727","5060017142525"
"057729","5060017142549"
"057731","5060017142594"
"057735","5060017142587"
"057737","5060017142617"
"057739","5060017142556"
"057741","5060017142600"
"057743","5060017142570"
"057745","5024819055209"
"057749","5020089000109"
"057751","5020089001052"
"057753","5020089000123"
"057754","5020089018012"
"057755","5020089018029"
"057757","5060017142532"
"057782","5020760050027"
"057783","5020760020693"
"057788","5060049461953"
"057789","5036843002159"
"057790","5036843002203"
"057791","5060058331476"
"057792","5410146406201"
"057793","761090015010"
"057795","5000178103478"
"057796","5060041030416"
"057801","5099556004827"
"057804","5000168123455"
"057808","5391503220374"
"057809","5024581100589"
"057810","5000178103485"
"057811","5000178103508"
"057819","5060017142716"
"057820","5014067200582"
"057821","5014067200537"
"057822","5014067200551"
"057856","5000178103379"
"057857","5000178103355"
"057862","5000187108532"
"057863","5000187108549"
"057864","5000187108594"
"057865","5000187108570"
"057866","5000187108556"
"057867","5000178103577"
"057868","5000178103607"
"057869","5000178103553"
"057870","5000178103591"
"057871","5000178103638"
"057872","5000178103676"
"057873","5000178103652"
"057874","5032824001951"
"057875","5032824001968"
"057876","5032824001975"
"057877","5032824003078"
"057878","5032824003054"
"057879","5032824002231"
"057880","5032824003061"
"057886","5014067200483"
"057889","5038862330107"
"058003","5010038009154"
"058058","5010038014615"
"058805","5000157062673"
"059154","5000289110303"
"059253","5000289112208"
"059637","5027876048580"
"059802","5010278025433"
"060406","87000652286"
"060857","4062400542678"
"060868","4062400055017"
"061205","5027876018880"
"061854","5010284011314"
"062158","5000168107134"
"063902","5010196021173"
"064086","5000158064560"
"064118","5035766180043"
"064206","5000267024233"
"064657","5021319187614"
"064712","5034660501718"
"064822","8720400074389"
"065236","9311043051661"
"065247","9311043040955"
"065269","9311043058660"
"065270","9311043041006"
"065863","5000159304245"
"066013","5010677552684"
"066068","5000387905436"
"066101","50387168"
"066552","90275098"
"066563","5000387002210"
"066936","5410316986557"
"067571","5010663252758"
"067582","5010663251409"
"067955","3049197110076"
"068150","3049197110151"
"068259","3049197110144"
"068435","50431304"
"069168","5010327207117"
"069553","5010327307244"
"069641","50251797"
"070058","3035542004206"
"070157","3035542012607"
"070245","8410036002091"
"070256","8410441211002"
"070607","5010196091008"
"070739","4015400048930"
"070740","4015400048947"
"070762","4015400049029"
"071439","5034660504139"
"071637","5010153708086"
"071923","5000168107967"
"072096","5010186014444"
"072106","5011013100156"
"072128","5010186014048"
"072216","5010057000156"
"072470","5000168067711"
"072513","5413149218710"
"072809","5010196021180"
"072953","5010057000217"
"073202","50392391"
"073279","5035766181910"
"073619","5000347087844"
"073620","5000347078415"
"073631","5000347078446"
"073895","5000161023462"
"073916","5000161023479"
"073927","5000161023448"
"073950","5010153753024"
"074034","7613031513314"
"074045","5000161014446"
"074067","7613031511310"
"074430","5010599059155"
"074441","5010599059162"
"074463","5010093259006"
"074650","5010093288006"
"074991","5034660518396"
"075228","5010287431164"
"075635","8725000425760"
"075800","5000127731257"
"075921","5000237091753"
"076016","5011013100118"
"076061","50511334"
"076126","5010186014567"
"076137","5010186014536"
"076148","5010186014529"
"076171","5010186014574"
"076719","5010103800259"
"076962","5000426121384"
"077992","5034660503842"
"078274","5413149070127"
"078317","5010186012907"
"078362","5010186012921"
"078416","5010186012969"
"078658","5010057003171"
"079655","3253430005009"
"079754","3253430008000"
"080808","5010057003164"
"080853","4005800237485"
"080864","4005800237515"
"080875","4005800237492"
"081179","3021620615167"
"081300","8710521102139"
"081454","5010079000226"
"081465","5027097407319"
"081553","40696164"
"082055","5010277010164"
"082154","5010277013165"
"082417","5010278021169"
"082615","5010278026324"
"082879","5010103911351"
"082891","5010103911375"
"083140","5410316983860"
"083425","40306445"
"083481","5000232816313"
"083492","50102754"
"083535","5000232816320"
"083557","5000232816337"
"083568","50102730"
"084257","5000354800030"
"084268","5000354800047"
"084301","5010103928649"
"084763","5000209189518"
"086240","8727200500209"
"086415","5099873715581"
"086800","5099873089798"
"087160","5010186010620"
"087489","4000417026002"
"087874","5000143465013"
"088596","5000226100282"
"088925","50447749"
"089515","5449000094001"
"089526","5449000093981"
"089537","5449000093998"
"089548","42099086"
"089559","42099093"
"089560","42099079"
"092180","9311043051647"
"092191","9311043055560"
"093967","5011289000297"
"095312","5000328825847"
"095356","5000328490557"
"095400","3052853075909"
"095466","3574660098709"
"096078","8720400100750"
"096683","5000146401353"
"097558","50433353"
"098665","5010677558242"
"098676","5010677555500"
"098687","5010677558228"
"099035","5000328493435"
"099530","5000204886207"
"099914","6002323400332"
"099958","5035766041399"
"100740","5010459005025"
"100795","5000159024518"
"100861","90162800"
"101307","5010029020519"
"101352","5010029020021"
"101462","5010284011413"
"101550","5010284010317"
"102294","31200452603"
"102337","5000332507975"
"102348","5000332508019"
"102458","5012523231965"
"102557","5012523231989"
"102580","3014260214692"
