"extid","qty","price"
"000804","1","0.55"
"001153","1","6.02"
"001207","1","5.95"
"001405","1","8.25"
"001856","1","9.65"
"002051","1","6.12"
"002150","1","9.7"
"002303","1","5"
"002358","1","9.45"
"002402","1","3.7"
"002457","1","9.5"
"002556","1","6.02"
"002600","1","6.02"
"002952","1","0.39"
"003102","1","6.02"
"003409","1","6.09"
"003454","1","9.45"
"003508","1","9.45"
"004000","1","5.4"
"004109","1","9.5"
"004253","1","9.5"
"004264","1","6.25"
"004275","1","6.25"
"004307","1","5"
"004406","1","8.35"
"004451","1","7"
"004538","1","1.29"
"004604","1","2.88"
"004703","1","5"
"004758","1","9.5"
"005052","1","5"
"005106","1","9.5"
"005205","1","8.55"
"005326","1","0.69"
"005953","1","5.62"
"006114","1","0.49"
"006158","1","6.14"
"006257","1","6.02"
"006356","1","5.85"
"006400","1","3"
"006477","1","3.05"
"006554","1","5.94"
"006608","1","0.49"
"006707","1","9.5"
"006718","1","0.49"
"006752","1","9.6"
"006851","1","5.85"
"006905","1","3"
"006950","1","9.5"
"007001","1","5"
"007056","1","9.45"
"007308","1","5.82"
"007331","1","0.99"
"007506","1","6.14"
"007562","1","0.7"
"008042","1","1.95"
"008152","1","9.45"
"008460","1","2.59"
"008790","1","1.69"
"008833","1","0.6"
"008888","1","0.99"
"009027","1","1.69"
"009137","1","1.79"
"009225","1","0.5"
"009302","1","7.8"
"009357","1","4.2"
"009401","1","8"
"009654","1","3.95"
"009720","1","3.59"
"009906","1","2.88"
"009951","1","5"
"010094","1","8.9"
"010214","1","1.3"
"010357","1","1.29"
"010401","1","1.65"
"010467","1","1.3"
"010609","1","1.1"
"010654","1","1.29"
"010665","1","1.69"
"010731","1","0.95"
"010807","1","1.29"
"010906","1","2.99"
"011002","1","0.89"
"011309","1","1.09"
"011408","1","1.59"
"011804","1","3.7"
"011893","1","9.1"
"011925","1","0.32"
"012054","1","5.62"
"012153","1","1.19"
"012416","1","15.99"
"012504","1","0.95"
"013435","1","15.99"
"013468","1","9.55"
"013743","1","0.99"
"013907","1","1.69"
"014003","1","0.65"
"014058","1","1.99"
"014201","1","1.49"
"014256","1","0.65"
"014300","1","0.65"
"014355","1","1.49"
"014377","1","2.19"
"014553","1","1.89"
"015000","1","5.59"
"015109","1","1.09"
"015231","1","1.19"
"015253","1","0.65"
"015352","1","0.55"
"015505","1","0.79"
"015703","1","0.6"
"016106","1","3.49"
"016151","1","0.5"
"016205","1","0.5"
"016250","1","0.95"
"016458","1","0.75"
"016656","1","0.5"
"016809","1","19.99"
"017509","1","5.2"
"017707","1","0.55"
"018209","1","1.05"
"020228","1","1.29"
"020349","1","3.48"
"020460","1","1.29"
"020581","1","3.89"
"020613","1","2.49"
"020866","1","17.99"
"020909","1","19.99"
"021005","1","4.99"
"021281","1","12.99"
"021346","1","12.79"
"021401","1","9.5"
"021478","1","5.99"
"021609","1","34.99"
"021665","1","5.49"
"022002","1","34.99"
"022497","1","0.99"
"022563","1","1.05"
"022903","1","1.05"
"023108","1","1.19"
"023119","1","1.19"
"023190","1","0.59"
"023196","1","0.39"
"023207","1","19.99"
"023263","1","12.99"
"023324","1","1.49"
"023696","1","0.49"
"023776","1","2.79"
"023808","1","0.39"
"023809","1","0.79"
"023881","1","1.29"
"023882","1","1.99"
"023969","1","1.39"
"023971","1","1.39"
"023981","1","1.39"
"023987","1","1.49"
"023995","1","1.19"
"023997","1","1.39"
"024005","1","1.19"
"024007","1","1.09"
"024013","1","1.49"
"024015","1","1.49"
"024079","1","1.39"
"024122","1","2.29"
"024127","1","3.5"
"024263","1","1.34"
"024405","1","0.99"
"024406","1","0.89"
"024446","1","0.65"
"024469","1","1.69"
"024470","1","1.59"
"024497","1","0.99"
"024557","1","0.99"
"024559","1","0.99"
"024561","1","0.99"
"024656","1","1.82"
"024701","1","0.95"
"024807","1","0.42"
"024808","1","0.42"
"024811","1","1.09"
"024835","1","1.25"
"024864","1","7.95"
"024940","1","0.49"
"024952","1","4.69"
"024988","1","1.71"
"025180","1","0.1"
"025256","1","0.1"
"025508","1","2.59"
"025706","1","2.15"
"026451","1","24.99"
"026637","1","3.35"
"027216","1","2.35"
"027272","1","2.35"
"027470","1","1.05"
"027711","1","6.39"
"027755","1","6.99"
"027777","1","6.39"
"027799","1","8.99"
"028532","1","0.69"
"028707","1","1.29"
"028862","1","2.69"
"029090","1","21.99"
"030243","1","0.6"
"031163","1","1.19"
"031228","1","1.19"
"031273","1","0.99"
"033387","1","4.29"
"033705","1","1.1"
"034108","1","5.13"
"034713","1","9.1"
"034724","1","7.25"
"035248","1","1"
"036267","1","1.99"
"036849","1","1.69"
"036926","1","1.69"
"036982","1","1.69"
"037594","1","4.49"
"037659","1","1.69"
"037671","1","1.39"
"037682","1","4.99"
"037880","1","0.75"
"037901","1","1.69"
"038249","1","0.99"
"038250","1","1.69"
"039543","1","0.1"
"040312","1","1.19"
"040356","1","0.4"
"040367","1","1.29"
"040697","1","0.65"
"040983","1","0.95"
"041023","1","3.99"
"041265","1","4.81"
"041331","1","4.81"
"041661","1","7.45"
"041726","1","7.45"
"042042","1","2.9"
"042053","1","17.99"
"042163","1","27.99"
"042338","1","0.25"
"042790","1","10.09"
"042822","1","10.09"
"044222","1","1.85"
"045043","1","1.99"
"045218","1","0.68"
"045450","1","5"
"045504","1","8.25"
"045658","1","16.2"
"046732","1","4.99"
"046743","1","4.99"
"047102","1","0.79"
"047146","1","7.45"
"047157","1","6.99"
"047256","1","5.2"
"047366","1","17.99"
"047607","1","5.25"
"047652","1","10.25"
"047751","1","1"
"048253","1","6"
"048307","1","18.75"
"048604","1","4.5"
"048802","1","4.5"
"049304","1","4.5"
"049524","1","1.2"
"049788","1","2.39"
"049799","1","2.39"
"049810","1","2.69"
"049865","1","0.6"
"049920","1","0.99"
"050151","1","13.15"
"050360","1","0.25"
"050557","1","13.15"
"050865","1","6.99"
"051059","1","1.19"
"051455","1","29.99"
"051620","1","0.79"
"052056","1","8.25"
"052090","1","1.09"
"052452","1","0.6"
"052715","1","1.29"
"052902","1","1.29"
"053008","1","0.6"
"053107","1","0.65"
"053206","1","0.6"
"053251","1","0.75"
"053295","1","1.29"
"053305","1","0.75"
"053350","1","0.65"
"053954","1","0.55"
"054852","1","0.55"
"054906","1","0.55"
"055024","1","0.55"
"055552","1","0.02"
"055596","1","0.01"
"055639","1","0.01"
"055640","1","0.02"
"056296","1","4.25"
"056472","1","0.45"
"057057","1","2.29"
"057058","1","2.09"
"057060","1","2.12"
"057065","1","1.69"
"057082","1","2.59"
"057128","1","0.79"
"057134","1","0.49"
"057149","1","0.89"
"057151","1","0.89"
"057203","1","1.79"
"057210","1","1.25"
"057223","1","1.19"
"057237","1","1.49"
"057239","1","1.49"
"057250","1","1.12"
"057256","1","1.69"
"057377","1","0.99"
"057379","1","0.99"
"057393","1","1.29"
"057394","1","0.69"
"057405","1","2.39"
"057406","1","2.39"
"057407","1","2.39"
"057408","1","2.39"
"057409","1","2.39"
"057434","1","0.99"
"057436","1","2.59"
"057466","1","2.29"
"057467","1","2.29"
"057487","1","1.99"
"057491","1","0.65"
"057493","1","1.99"
"057494","1","1.99"
"057495","1","1.79"
"057496","1","1.79"
"057506","1","0.79"
"057519","1","0.59"
"057524","1","1.19"
"057525","1","1.19"
"057526","1","1.29"
"057527","1","0.89"
"057530","1","1.29"
"057536","1","0.59"
"057537","1","0.89"
"057538","1","0.89"
"057540","1","2.29"
"057541","1","2.29"
"057542","1","2.29"
"057545","1","0.85"
"057546","1","0.85"
"057547","1","2.19"
"057549","1","1.99"
"057551","1","1.89"
"057553","1","1.89"
"057556","1","0.59"
"057586","1","1.29"
"057608","1","1.39"
"057610","1","0.65"
"057627","1","3.49"
"057628","1","3.49"
"057630","1","1.79"
"057631","1","1.79"
"057632","1","1.99"
"057633","1","1.89"
"057634","1","1.99"
"057635","1","1.49"
"057636","1","1.49"
"057637","1","1.89"
"057638","1","1.49"
"057640","1","2.99"
"057641","1","2.99"
"057642","1","2.49"
"057643","1","1.99"
"057644","1","1.99"
"057651","1","0.75"
"057653","1","0.89"
"057667","1","0.99"
"057668","1","0.99"
"057677","1","2.79"
"057679","1","2.99"
"057686","1","1.09"
"057687","1","1.49"
"057689","1","1.49"
"057691","1","0.49"
"057693","1","0.69"
"057709","1","2.63"
"057713","1","1.49"
"057721","1","1.24"
"057727","1","1.79"
"057729","1","1.99"
"057731","1","1.99"
"057735","1","1.99"
"057737","1","1.99"
"057739","1","2.39"
"057741","1","2.29"
"057743","1","2.29"
"057745","1","2.39"
"057749","1","1.99"
"057751","1","1.99"
"057753","1","1.99"
"057754","1","0.99"
"057755","1","0.99"
"057757","1","1.99"
"057764","1","2.19"
"057765","1","3.19"
"057782","1","2.89"
"057783","1","2.54"
"057788","1","1.69"
"057789","1","1.59"
"057790","1","1.99"
"057791","1","0.59"
"057792","1","0.59"
"057793","1","1.19"
"057795","1","1.79"
"057796","1","0.85"
"057801","1","1.79"
"057804","1","0.69"
"057808","1","0.99"
"057809","1","0.99"
"057810","1","1.99"
"057811","1","2.49"
"057816","1","1.29"
"057817","1","0.49"
"057819","1","2.39"
"057820","1","0.3"
"057821","1","0.3"
"057822","1","0.3"
"057823","1","1.29"
"057856","1","1.19"
"057857","1","1.19"
"057860","1","0.55"
"057861","1","0.55"
"057862","1","2.69"
"057863","1","2.59"
"057864","1","1.99"
"057865","1","1.09"
"057866","1","1.99"
"057867","1","1.29"
"057868","1","1.29"
"057869","1","1.09"
"057870","1","1.29"
"057871","1","1.89"
"057872","1","1.89"
"057873","1","1.89"
"057874","1","2.43"
"057875","1","2.43"
"057876","1","2.57"
"057877","1","3.39"
"057878","1","3.64"
"057879","1","2.29"
"057880","1","2.79"
"057886","1","0.3"
"057887","1","1.89"
"057888","1","1.89"
"057889","1","1.89"
"058003","1","1.15"
"058058","1","0.89"
"058805","1","0.89"
"059154","1","8.69"
"059253","1","4.99"
"059637","1","1.39"
"059802","1","8.99"
"060406","1","13.85"
"060857","1","12.69"
"060868","1","13.99"
"061205","1","8.05"
"061854","1","16.99"
"062158","1","1.99"
"063902","1","6.69"
"064086","1","1.69"
"064118","1","1.19"
"064206","1","23.99"
"064657","1","1"
"064712","1","0.5"
"064822","1","3.44"
"065236","1","4.49"
"065247","1","3.99"
"065269","1","4.75"
"065270","1","5.05"
"065863","1","0.65"
"066013","1","4.99"
"066068","1","8.99"
"066101","1","4.69"
"066552","1","0.99"
"066563","1","19.85"
"066936","1","3.09"
"067571","1","0.99"
"067582","1","0.85"
"067955","1","19.99"
"068150","1","12.99"
"068259","1","8.99"
"068435","1","6.9"
"069168","1","7.29"
"069553","1","13.69"
"069641","1","0.55"
"070058","1","19.99"
"070157","1","10.75"
"070245","1","7.49"
"070256","1","6.99"
"070607","1","19.99"
"070739","1","2.99"
"070740","1","2.99"
"070762","1","2.99"
"071439","1","0.99"
"071637","1","1.99"
"071923","1","1.49"
"072096","1","4.55"
"072106","1","12.99"
"072128","1","4.55"
"072216","1","5.09"
"072470","1","1.59"
"072513","1","3.29"
"072809","1","4.19"
"072953","1","5.09"
"073202","1","0.45"
"073279","1","1.1"
"073619","1","4.49"
"073620","1","2.99"
"073631","1","2.99"
"073895","1","0.49"
"073916","1","0.39"
"073927","1","0.49"
"073950","1","0.85"
"074034","1","1.55"
"074045","1","1.55"
"074067","1","1.55"
"074430","1","0.89"
"074441","1","0.99"
"074463","1","13.99"
"074650","1","4.99"
"074991","1","2.99"
"075228","1","0.59"
"075635","1","0.99"
"075800","1","0.5"
"075921","1","0.39"
"076016","1","19.99"
"076061","1","0.05"
"076126","1","3.99"
"076137","1","4.49"
"076148","1","3.99"
"076171","1","3.99"
"076719","1","18.99"
"076962","1","7.28"
"077992","1","0.6"
"078274","1","3.89"
"078317","1","4.99"
"078362","1","4.99"
"078373","1","1.19"
"078416","1","4.99"
"078658","1","2.39"
"079655","1","14.99"
"079754","1","8.99"
"080808","1","2.39"
"080853","1","2.29"
"080864","1","2.29"
"080875","1","1.59"
"081179","1","0.55"
"081300","1","11.99"
"081454","1","0.89"
"081465","1","4.49"
"081553","1","4.99"
"082055","1","8.99"
"082154","1","9.99"
"082417","1","11.99"
"082615","1","9.99"
"082879","1","2.99"
"082891","1","2.99"
"083140","1","1.59"
"083425","1","6.06"
"083481","1","0.65"
"083492","1","0.65"
"083535","1","0.65"
"083557","1","0.65"
"083568","1","0.65"
"083986","1","2.29"
"084015","1","2.15"
"084257","1","1.05"
"084268","1","1.09"
"084301","1","14.99"
"084763","1","1.59"
"086240","1","1.39"
"086415","1","17.95"
"086800","1","21.99"
"087160","1","5.49"
"087489","1","0.99"
"087874","1","3.68"
"088596","1","1.79"
"088925","1","0.59"
"089515","1","1.59"
"089526","1","1.59"
"089537","1","1.59"
"089548","1","0.7"
"089559","1","0.7"
"089560","1","0.7"
"092180","1","4.49"
"092191","1","4.49"
"093967","1","0.89"
"095312","1","0.55"
"095356","1","0.69"
"095400","1","34.99"
"095466","1","1.49"
"096078","1","3.56"
"096683","1","2.95"
"097558","1","8.95"
"098665","1","2.99"
"098676","1","3.25"
"098687","1","2.99"
"099035","1","0.65"
"099530","1","1.25"
"099914","1","5.49"
"099958","1","0.99"
"100740","1","0.95"
"100795","1","0.8"
"100861","1","1.35"
"101307","1","2.95"
"101352","1","1.99"
"101462","1","7.99"
"101550","1","4.69"
"102294","1","1.39"
"102337","1","0.99"
"102348","1","0.99"
"102458","1","15.99"
"102557","1","6.99"
"102580","1","2.99"
"102591","1","2.39"
"102656","1","2.09"
"102690","1","2.99"
"102964","1","16.05"
"103356","1","19.99"
"103862","1","2.49"
"103884","1","3.55"
"104760","1","1.29"
"104771","1","1.29"
"104924","1","1.29"
"104991","1","1.35"
"105031","1","1.65"
"105042","1","1.45"
"105437","1","0.6"
"105635","1","0.79"
"105646","1","0.89"
"105657","1","0.59"
"106016","1","3.69"
"106038","1","4.49"
"106049","1","6.99"
"106072","1","5.99"
"106148","1","3.25"
"106490","1","1.29"
"106797","1","1.09"
"106852","1","10.99"
"108791","1","6.49"
"110028","1","0.01"
"110303","1","19.99"
"110600","1","17.45"
"110655","1","19.79"
"110974","1","0.6"
"111191","1","1.39"
"111289","1","0.39"
"111290","1","0.39"
"111465","1","5.99"
"111520","1","2.35"
"111883","1","1.99"
"111894","1","1.89"
"112066","1","4.99"
"112121","1","3.99"
"112187","1","1.49"
"112198","1","2.59"
"112451","1","23.99"
"112802","1","1.59"
"113546","1","7.5"
"114455","1","5.39"
"114521","1","7.99"
"114565","1","1.69"
"114587","1","4.02"
"114653","1","5.99"
"114686","1","1.05"
"114730","1","1.05"
"114741","1","1.05"
"114840","1","4.49"
"114862","1","3.99"
"115364","1","9.67"
"115661","1","2.85"
"115672","1","2.89"
"115683","1","2.89"
"115771","1","1.99"
"115782","1","1.99"
"115793","1","1.99"
"115935","1","1.89"
"116228","1","1.55"
"116910","1","5.49"
"117049","1","0.69"
"117281","1","1.29"
"117500","1","5.99"
"117533","1","4.99"
"117830","1","2.09"
"118727","1","17.85"
"119021","1","18.75"
"119461","1","5.05"
"119779","1","0.99"
"120076","1","1.09"
"120142","1","0.46"
"120241","1","0.55"
"120263","1","1.79"
"120274","1","1.79"
"120373","1","4.35"
"120526","1","1.29"
"120780","1","4.49"
"120791","1","5.49"
"120834","1","4.99"
"120955","1","9.45"
"121370","1","0.99"
"121677","1","8.69"
"121754","1","3.99"
"121952","1","3.99"
"122355","1","8.49"
"122861","1","2.99"
"123110","1","7.99"
"123440","1","6.39"
"123747","1","0.68"
"124216","1","1.19"
"124261","1","1.89"
"124283","1","1.25"
"124359","1","19.99"
"124371","1","1.35"
"124393","1","1.35"
"124557","1","7.49"
"124656","1","3.99"
"124667","1","3.19"
"124700","1","1.29"
"124854","1","18.99"
"125103","1","1.19"
"125257","1","27.99"
"125576","1","1.09"
"126023","1","7.99"
"126045","1","7.99"
"126056","1","7.99"
"126090","1","6.95"
"126353","1","2.25"
"126474","1","8.99"
"126726","1","0.69"
"126793","1","0.39"
"126814","1","3.29"
"126825","1","3.29"
"126892","1","0.99"
"127691","1","5"
"127745","1","5"
"127756","1","5"
"127767","1","1.2"
"127789","1","1.15"
"127844","1","4.96"
"127888","1","3.6"
"127899","1","0.99"
"127943","1","6.95"
"127965","1","5.6"
"128203","1","1.19"
"128687","1","0.99"
"128731","1","0.99"
"128742","1","0.99"
"128764","1","0.99"
"128852","1","1.19"
"129376","1","1.19"
"129398","1","1.19"
"129464","1","1.19"
"129475","1","1.19"
"129486","1","1.19"
"129826","1","0.85"
"130112","1","0.89"
"130277","1","0.85"
"130651","1","5.49"
"130662","1","1.29"
"130958","1","8.49"
"131405","1","22.99"
"131537","1","4.69"
"131548","1","5.49"
"131571","1","4.49"
"131582","1","3.99"
"131593","1","4.49"
"131636","1","3.99"
"131801","1","32.99"
"131812","1","0.64"
"132116","1","1.99"
"132161","1","0.5"
"132172","1","0.35"
"132183","1","0.15"
"132358","1","28.99"
"132567","1","15.99"
"132754","1","39.99"
"134264","1","1.79"
"135128","1","1"
"135216","1","1.89"
"136071","1","3.6"
"136082","1","6.95"
"136345","1","5.29"
"136390","1","0.7"
"136422","1","0.65"
"136433","1","0.7"
"136774","1","4.49"
"137034","1","3.85"
"137308","1","1.29"
"137562","1","7.39"
"137584","1","5.69"
"137649","1","2.29"
"137672","1","2.29"
"137683","1","0.79"
"138064","1","0.75"
"138086","1","2.99"
"138163","1","1.89"
"138174","1","1.89"
"138239","1","1.89"
"138240","1","2.25"
"138558","1","1.19"
"139829","1","0.3"
"139940","1","0.99"
"139973","1","0.99"
"141123","1","0.5"
"141156","1","1.59"
"141431","1","0.29"
"141464","1","0.29"
"141475","1","0.29"
"141530","1","0.35"
"141716","1","1.59"
"141981","1","2.19"
"142032","1","0.1"
"142043","1","0.05"
"142153","1","0.55"
"142384","1","1.79"
"142560","1","3.85"
"143084","1","1.25"
"143260","1","1.09"
"143369","1","4.55"
"143381","1","4.99"
"144399","1","2.19"
"144762","1","1.19"
"144982","1","0.75"
"144993","1","0.75"
"145187","1","0.99"
"145792","1","0.99"
"146371","1","1.99"
"146382","1","1.99"
"147664","1","0.79"
"147741","1","0.45"
"147796","1","0.45"
"147840","1","0.45"
"148319","1","0.1"
"148430","1","0.05"
"148562","1","3.6"
"148627","1","6.95"
"148803","1","0.1"
"148881","1","0.1"
"148892","1","0.05"
"149019","1","0.1"
"150954","1","1.85"
"150987","1","1.09"
"150998","1","0.79"
"151027","1","0.79"
"152266","1","0.6"
"153504","1","6.99"
"153559","1","6.99"
"153999","1","0.79"
"154105","1","0.75"
"154381","1","0.35"
"156242","1","0.99"
"156264","1","0.99"
"156495","1","0.99"
"157326","1","4.99"
"157535","1","0.99"
"157865","1","4.55"
"157876","1","4.55"
"157986","1","0.85"
"158136","1","0.99"
"158158","1","4.79"
"158169","1","4.79"
"158202","1","0.99"
"158510","1","2.25"
"158686","1","1.79"
"160067","1","0.5"
"160276","1","1.79"
"160386","1","0.1"
"160913","1","6.99"
"161042","1","0.1"
"161657","1","1.25"
"161965","1","0.85"
"162083","1","0.35"
"162522","1","0.02"
"162654","1","2.69"
"162818","1","1.99"
"162951","1","1.99"
"162973","1","0.6"
"163080","1","4.95"
"163453","1","5.59"
"163750","1","5.85"
"163761","1","3.59"
"163903","1","0.59"
"164450","1","1.09"
"164571","1","5.85"
"165819","1","0.59"
"166124","1","1.99"
"166366","1","0.99"
"166388","1","0.85"
"166399","1","0.99"
"166663","1","2.15"
"166674","1","2.15"
"167505","1","0.55"
"167527","1","0.55"
"167923","1","0.49"
"169060","1","14.99"
"169477","1","0.69"
"169796","1","1.05"
"169927","1","3.59"
"170147","1","12.59"
"170345","1","0.49"
"170499","1","0.59"
"170576","1","0.49"
"170697","1","1.75"
"170730","1","1.75"
"170741","1","1.75"
"171001","1","1.99"
"171573","1","0.35"
"171595","1","0.39"
"171760","1","0.39"
"171935","1","2.19"
"172262","1","9.7"
"172910","1","6.1"
"173368","1","1.49"
"173379","1","1.29"
"173380","1","1.19"
"173478","1","1.19"
"173841","1","1.88"
"174002","1","1.49"
"174804","1","1.09"
